seller_id,type,cv,R_mean,R_p25,R_p10,R_mean_eligible,R_mean_L_star,R_mean_cap_star,R_p25_eligible,R_p25_L_star,R_p25_cap_star,R_p10_eligible,R_p10_L_star,R_p10_cap_star
k_7b07b3c7_0,stable,0.28634318709373474,536.964111328125,446.243408203125,323.8898010253906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7b07b3c7_1,stable,0.2602870762348175,601.9536743164062,507.68170166015625,469.0499267578125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7b0df942_0,stable,0.40539494156837463,1016.6609497070312,901.5433349609375,574.2012329101562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7b0df942_1,stable,0.48118382692337036,1176.879150390625,881.861083984375,637.567626953125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7b1222c3_0,stable,0.5389280915260315,725.3682250976562,507.74725341796875,399.9803771972656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7b1222c3_1,stable,0.4649481177330017,876.302734375,744.3761596679688,543.871826171875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7c67e144_0,stable,0.24591346085071564,4532.0791015625,3842.12060546875,3156.64892578125,True,11142.785491071427,1.05,True,8777.213504464284,1.05,True,6427.024888392858,1.05
k_7c67e144_1,stable,0.24973337352275848,3625.046630859375,2946.5068359375,2523.342529296875,True,8032.959877232143,1.05,True,5706.537723214285,1.05,True,4255.688671875001,1.05
k_7d456afc_0,growth,0.4815242886543274,1022.028076171875,649.7548217773438,536.6477661132812,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_7d456afc_1,growth,0.515563428401947,870.8214721679688,564.5137329101562,350.5423278808594,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_7d76b645_0,stable,0.31713029742240906,600.3106079101562,483.1415100097656,361.21673583984375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7d76b645_1,stable,0.23595792055130005,432.335205078125,376.3503112792969,300.18548583984375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7dc8c42c_0,stable,0.3844684660434723,446.8553771972656,324.4185791015625,198.0265655517578,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7dc8c42c_1,stable,0.7125987410545349,507.7731628417969,311.2388916015625,176.01760864257812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7ddcbb64_0,stable,0.24997493624687195,2422.8046875,1903.091796875,1740.4993896484375,True,3910.9874999999997,1.05,True,2129.114732142857,1.05,True,1571.6550502232144,1.05
k_7ddcbb64_1,stable,0.23173297941684723,2020.9671630859375,1646.319580078125,1444.225830078125,True,2533.2588448660713,1.05,True,1248.7528459821424,1.05,True,555.8599888392856,1.05
k_7e1fb0a3_0,growth,0.21204784512519836,1372.5390625,1213.41943359375,958.0086059570312,True,295.98238636363607,1.1,False,0.0,1.1,False,0.0,1.1
k_7e1fb0a3_1,stable,0.25981590151786804,1048.5133056640625,884.8281860351562,700.685791015625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7e3f87d1_0,stable,0.29984036087989807,488.07843017578125,418.897216796875,388.78704833984375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7e3f87d1_1,growth,0.4424152970314026,568.9935913085938,423.46099853515625,314.2996520996094,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_7e93a43e_0,growth,0.3916291296482086,4214.50390625,3342.76806640625,2680.403564453125,True,9596.958238636364,1.1,True,6744.004580965909,1.1,True,4576.2662109375,1.1
k_7e93a43e_1,stable,0.5114972591400146,3566.40283203125,2274.2451171875,2016.51904296875,True,7831.895424107143,1.05,True,3401.6404017857144,1.05,True,2518.0081473214286,1.05
k_7f152321_0,growth,0.4579871892929077,657.0186767578125,483.20977783203125,391.57000732421875,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_7f152321_1,stable,0.4435599446296692,706.909912109375,586.4652709960938,552.322265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7f2617c5_0,stable,0.4487384855747223,338.1303405761719,295.25262451171875,258.79620361328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7f2617c5_1,stable,0.5008066296577454,464.5032043457031,368.90618896484375,300.961669921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_80904905_0,stable,0.453264057636261,688.547119140625,538.8084716796875,475.12921142578125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_80904905_1,stable,0.686824381351471,850.4408569335938,530.3775634765625,386.1278381347656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_80e6699f_0,stable,0.34199631214141846,665.7359008789062,563.4022827148438,527.2427978515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_80e6699f_1,stable,0.3281852900981903,721.9627075195312,620.2970581054688,587.7328491210938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_813348c9_0,stable,0.35633373260498047,1021.00244140625,708.4835205078125,544.4813842773438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_813348c9_1,stable,0.7298304438591003,926.4773559570312,523.987060546875,363.1341247558594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_81a1104d_0,stable,0.5698971152305603,966.4468383789062,663.6357421875,571.7357788085938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_81a1104d_1,stable,0.3985034227371216,1131.0609130859375,945.653564453125,712.2155151367188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_820cc752_0,stable,0.42449435591697693,382.9574279785156,272.12066650390625,227.9861602783203,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_820cc752_1,stable,0.4912390410900116,269.6487121582031,211.42822265625,163.23471069335938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_822166ed_0,stable,0.23871195316314697,417.1627197265625,347.5456848144531,281.69744873046875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_822166ed_1,stable,0.2519291043281555,375.8374938964844,303.7387390136719,249.69827270507812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_827f8f69_0,stable,0.3698420226573944,395.1442565917969,306.21270751953125,192.34115600585938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_827f8f69_1,stable,0.7967793941497803,303.6944580078125,175.16322326660156,112.48373413085938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_82e0a475_0,growth,0.29040059447288513,1077.755859375,925.5452880859375,780.5084838867188,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_82e0a475_1,growth,0.23387522995471954,1059.36572265625,902.99169921875,759.216064453125,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_834f3294_0,stable,0.7122572064399719,671.6712646484375,324.92333984375,194.5819549560547,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_834f3294_1,stable,0.5056938529014587,1599.948486328125,1057.178466796875,756.045166015625,True,1089.7662388392855,1.05,False,0.0,1.05,False,0.0,1.05
k_834f8533_0,stable,0.27338436245918274,429.6885681152344,329.96112060546875,272.42706298828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_834f8533_1,stable,0.507222592830658,382.43890380859375,286.3602294921875,264.5185546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_835f0f78_0,stable,0.21818877756595612,625.8103637695312,555.47802734375,504.63726806640625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_835f0f78_1,stable,0.17889468371868134,558.4105834960938,513.9874877929688,404.7344970703125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_83645b16_0,stable,0.5573586821556091,163.81439208984375,115.03225708007812,90.46807861328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_83645b16_1,stable,0.5040463209152222,164.88555908203125,127.61359405517578,115.48139953613281,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_83deb69e_0,stable,0.21230125427246094,502.4723205566406,456.4460754394531,370.8927917480469,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_83deb69e_1,stable,0.3288348615169525,664.26708984375,541.45263671875,451.4249572753906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_83e197e9_0,stable,0.45254603028297424,563.9219970703125,452.652099609375,274.29656982421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_83e197e9_1,stable,0.617386519908905,554.1918334960938,366.2676696777344,256.675537109375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8444e55c_0,stable,0.22977317869663239,1162.7889404296875,966.080322265625,790.3169555664062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8444e55c_1,stable,0.23273301124572754,1143.158203125,987.3153686523438,847.6069946289062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_850f4f8a_0,stable,0.2660229504108429,2202.557373046875,1846.6102294921875,1505.050537109375,True,3155.853850446428,1.05,True,1935.4636439732144,1.05,True,764.4018415178574,1.05
k_850f4f8a_1,stable,0.23531168699264526,2042.7301025390625,1742.45068359375,1448.3492431640625,True,2607.874637276785,1.05,True,1578.3452008928573,1.05,True,569.997405133928,1.05
k_855668e0_0,stable,0.3206486999988556,1432.6810302734375,1146.5296630859375,932.2633666992188,True,516.2778180803571,1.05,False,0.0,1.05,False,0.0,1.05
k_855668e0_1,stable,0.27381566166877747,1396.73486328125,1144.31005859375,967.0985107421875,True,393.0338169642852,1.05,False,0.0,1.05,False,0.0,1.05
k_8581055c_0,stable,0.16284790635108948,2330.782958984375,2029.562255859375,1891.8260498046875,True,3595.4844308035717,1.05,True,2562.727734375,1.05,True,2090.4893136160717,1.05
k_8581055c_1,stable,0.0958852469921112,2676.83544921875,2464.8935546875,2366.51416015625,True,4781.950111607142,1.05,True,4055.2921875,1.05,True,3717.99140625,1.05
k_85d9eb9d_0,stable,0.2976734936237335,886.43408203125,741.2798461914062,607.2926635742188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_85d9eb9d_1,stable,0.34796881675720215,854.4814453125,727.955078125,649.5845336914062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8602a61d_0,stable,0.2887130081653595,194.52865600585938,165.9591827392578,144.03981018066406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8602a61d_1,stable,0.449600487947464,168.01406860351562,147.0497589111328,128.6907196044922,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_863d2ebc_0,stable,0.5547943711280823,204.85061645507812,134.59474182128906,89.3921127319336,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_863d2ebc_1,stable,0.5579019784927368,236.44789123535156,173.0592498779297,131.13975524902344,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8648b1e8_0,stable,0.3927006423473358,829.646484375,621.0584716796875,533.3058471679688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8648b1e8_1,stable,0.358771950006485,836.9208984375,601.7318115234375,465.8992004394531,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_86bb7c4b_0,other,0.6028446555137634,739.3003540039062,426.0662536621094,335.5404968261719,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_86bb7c4b_1,decline,0.6063125133514404,689.2406616210938,441.8200988769531,300.00860595703125,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_86ccac0b_0,stable,0.30198991298675537,790.6276245117188,610.3775024414062,473.8948059082031,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_86ccac0b_1,stable,0.2863141596317291,1201.48291015625,952.0174560546875,838.2559204101562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_870d0118_0,stable,0.33554789423942566,379.552490234375,293.523681640625,245.76454162597656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_870d0118_1,stable,0.42761653661727905,336.635009765625,256.8181457519531,217.25103759765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_87142160_0,stable,0.18208511173725128,1445.0279541015625,1215.00439453125,1077.593994140625,True,558.6101283482146,1.05,False,0.0,1.05,False,0.0,1.05
k_87142160_1,stable,0.1607387661933899,1497.7259521484375,1280.568115234375,1250.4981689453125,True,739.288978794643,1.05,False,0.0,1.05,False,0.0,1.05
k_87b740da_0,stable,0.49384793639183044,984.7197265625,768.75146484375,658.5419311523438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_87b740da_1,stable,0.5449320077896118,996.1148071289062,772.8423461914062,551.5865478515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_888faa8b_0,other,0.5891265273094177,631.8477172851562,420.034423828125,287.542236328125,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_888faa8b_1,growth,0.5795007944107056,413.021484375,291.3034362792969,133.14004516601562,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_891071be_0,stable,0.5033959150314331,434.5337219238281,311.4570617675781,240.52938842773438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_891071be_1,stable,0.5496900677680969,387.813720703125,286.5226745605469,223.16275024414062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8931a84a_0,stable,0.3990132212638855,461.76971435546875,389.5054626464844,314.6678161621094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8931a84a_1,stable,0.2863065302371979,531.0910034179688,431.92108154296875,371.4532470703125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_897060da_0,stable,0.40778446197509766,1413.2630615234375,1114.071044921875,964.5294189453125,True,449.7019252232144,1.05,False,0.0,1.05,False,0.0,1.05
k_897060da_1,stable,0.4959006607532501,1092.6444091796875,1013.8912963867188,703.3474731445312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8a32e327_0,growth,0.2862500846385956,560.2450561523438,439.76983642578125,340.9852294921875,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_8a32e327_1,stable,0.3271358907222748,461.8523254394531,376.09375,356.5387878417969,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8a40ae79_0,stable,0.626024067401886,224.693603515625,122.39553833007812,93.16309356689453,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8a40ae79_1,stable,0.7476527094841003,297.6983337402344,198.7374267578125,139.87025451660156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8b2492b7_0,stable,0.20308907330036163,658.0029296875,567.0787963867188,503.9755859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8b2492b7_1,growth,0.22972635924816132,606.5699462890625,514.1594848632812,414.3410339355469,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_8b28d096_0,stable,0.6054231524467468,605.5225830078125,428.09588623046875,315.4134521484375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8b28d096_1,stable,0.4445917010307312,742.3854370117188,557.440673828125,459.21600341796875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8b8cfc83_0,stable,0.4851412773132324,835.9065551757812,688.4549560546875,514.5228271484375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8b8cfc83_1,stable,0.4266316890716553,859.82470703125,774.6202392578125,657.03662109375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8bd0f31c_0,stable,0.5237231850624084,403.4810485839844,304.32171630859375,255.48788452148438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8bd0f31c_1,stable,0.47238844633102417,406.8341369628906,296.254638671875,235.80227661132812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8c16d1f3_0,stable,0.2589374780654907,357.9702453613281,292.3551025390625,253.8406982421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8c16d1f3_1,stable,0.47825202345848083,595.716064453125,527.635986328125,433.7007141113281,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8cbac7e1_0,stable,0.35199257731437683,280.9103698730469,225.16668701171875,187.66847229003906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8cbac7e1_1,stable,0.4800375699996948,322.4884948730469,272.25762939453125,247.12010192871094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8d79c8a0_0,stable,0.6573857665061951,235.7119140625,118.64320373535156,76.6347427368164,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8d79c8a0_1,stable,0.61373370885849,200.19532775878906,110.83697509765625,69.17597198486328,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8e6cc767_0,stable,0.5067177414894104,448.7298583984375,342.65887451171875,282.0992126464844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8e6cc767_1,stable,0.4869534969329834,547.8614501953125,374.0642395019531,322.1654052734375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8f119a0a_0,stable,0.3880650997161865,308.62432861328125,254.46478271484375,200.19290161132812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8f119a0a_1,stable,0.37448495626449585,400.5138854980469,330.77984619140625,307.5106201171875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_8f2ce03f_0,growth,0.4118654727935791,1591.767333984375,1210.4609375,1160.2740478515625,True,1013.456729403409,1.1,False,0.0,1.1,False,0.0,1.1
k_8f2ce03f_1,growth,0.3230295777320862,2070.111328125,1742.035400390625,1184.99072265625,True,2578.9461647727276,1.1,True,1505.2431285511366,1.1,False,0.0,1.1
k_8f78f090_0,decline,0.56111079454422,209.96365356445312,141.5254364013672,110.87380981445312,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_8f78f090_1,stable,0.43302586674690247,262.6320495605469,194.7998046875,177.32476806640625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_900ba814_0,stable,0.1371479630470276,1457.3370361328125,1307.1298828125,1181.3865966796875,True,600.8126953124997,1.05,False,85.8167410714285,1.05,False,0.0,1.05
k_900ba814_1,stable,0.23349902033805847,1825.7152099609375,1547.1253662109375,1271.3194580078125,True,1863.8235770089289,1.05,True,908.6583984375001,1.05,False,0.0,1.05
k_90303766_0,stable,0.5695160031318665,747.8414306640625,408.6990661621094,221.6649169921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_90303766_1,stable,0.6654621362686157,771.2206420898438,452.6483154296875,388.9488830566406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_916c9de0_0,growth,0.33968397974967957,702.6007690429688,566.62109375,522.538330078125,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_916c9de0_1,stable,0.6246817111968994,691.00439453125,464.839599609375,380.4884948730469,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_91987866_0,volatile,0.5165972113609314,232.96490478515625,225.86349487304688,175.73841857910156,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_91987866_1,volatile,0.6166716814041138,148.94468688964844,91.92700958251953,62.58887481689453,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_91f0eec2_0,other,0.5345067977905273,291.0954284667969,242.7241668701172,226.1219024658203,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_91f0eec2_1,stable,0.596387505531311,246.85411071777344,143.1119842529297,91.86053466796875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_92eb0f42_0,stable,0.41372373700141907,461.20648193359375,336.5703430175781,318.314697265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_92eb0f42_1,stable,0.40915635228157043,640.4121704101562,548.170166015625,502.1188659667969,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_93b9a990_0,stable,0.6335679888725281,294.5939025878906,202.10018920898438,154.49037170410156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_93b9a990_1,stable,0.5812851190567017,207.66661071777344,142.12692260742188,59.95685958862305,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_94144541_0,stable,0.3202717900276184,1411.87109375,1050.845947265625,900.8934936523438,True,444.9294642857142,1.05,False,0.0,1.05,False,0.0,1.05
k_94144541_1,stable,0.34504979848861694,1742.49853515625,1450.645751953125,1173.5487060546875,True,1578.509263392857,1.05,True,577.8711495535712,1.05,False,0.0,1.05
k_94b9108d_0,stable,0.6115235090255737,108.6366958618164,68.8915023803711,49.06352233886719,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_94b9108d_1,volatile,0.6629873514175415,174.36764526367188,89.85848236083984,83.24597930908203,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_955fee92_0,growth,0.3807237148284912,5163.27685546875,3597.9462890625,2858.825439453125,True,12702.033345170454,1.1,True,7579.13330965909,1.1,True,5160.192347301137,1.1
k_955fee92_1,stable,0.3516479432582855,5363.06982421875,4164.72021484375,2944.9873046875,True,13991.89654017857,1.05,True,9883.269308035715,1.05,True,5701.327901785714,1.05
k_9596c870_0,growth,0.6449054479598999,693.6445922851562,465.3592529296875,384.1339111328125,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_9596c870_1,stable,0.44908562302589417,722.8052368164062,542.7866821289062,471.6313171386719,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_95e03ca3_0,stable,0.3891414403915405,604.588134765625,515.2777099609375,379.5543518066406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_95e03ca3_1,stable,0.33634746074676514,849.216552734375,706.2499389648438,667.7000732421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_96163520_0,seasonal,0.8247760534286499,277.8487854003906,105.73550415039062,53.10402297973633,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_96163520_1,decline,0.6880996823310852,343.9510803222656,191.22158813476562,90.94418334960938,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_9646c351_0,stable,0.7014932632446289,187.37594604492188,121.85079956054688,56.41124725341797,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9646c351_1,decline,1.4062002897262573,300.4113464355469,74.6273422241211,33.710548400878906,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_96493fab_0,stable,0.2835489809513092,1297.39453125,1117.4808349609375,889.84033203125,False,52.43839285714297,1.05,False,0.0,1.05,False,0.0,1.05
k_96493fab_1,stable,0.42391693592071533,1406.5791015625,1144.095947265625,1003.7625122070312,True,426.7854910714287,1.05,False,0.0,1.05,False,0.0,1.05
k_9674754b_0,stable,0.4173944294452667,493.4164123535156,374.4820556640625,314.3240661621094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9674754b_1,stable,0.2874296009540558,460.177490234375,411.3740539550781,270.8184814453125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_96804ea3_0,stable,0.3041253685951233,465.8736267089844,363.1234130859375,325.0650939941406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_96804ea3_1,stable,0.3180406093597412,438.15301513671875,366.8460693359375,312.7086181640625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_973f2178_0,other,0.5537318587303162,122.4477767944336,95.62374877929688,61.47047424316406,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_973f2178_1,stable,0.5083608031272888,188.33973693847656,162.52700805664062,129.30624389648438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_977f9f63_0,stable,0.4348692297935486,424.49298095703125,321.66888427734375,270.2678527832031,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_977f9f63_1,stable,0.34229984879493713,524.3694458007812,416.0904541015625,386.15203857421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_989becdc_0,volatile,0.6460481882095337,717.4410400390625,425.426513671875,352.7664489746094,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_989becdc_1,volatile,0.7546501159667969,500.2886047363281,167.53054809570312,112.9481430053711,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_98dac663_0,stable,0.29866209626197815,496.7471923828125,377.56500244140625,322.66497802734375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_98dac663_1,stable,0.22561639547348022,412.0974426269531,348.0087890625,301.0608825683594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_99eaacc9_0,stable,0.4202696681022644,896.8567504882812,714.6470947265625,665.147216796875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_99eaacc9_1,stable,0.39270877838134766,1086.0543212890625,945.318115234375,792.0965576171875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9a84ba99_0,decline,0.6199460625648499,277.9344177246094,179.9755859375,133.72250366210938,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_9a84ba99_1,stable,0.6459961533546448,324.98046875,181.85833740234375,123.92770385742188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9add47bf_0,stable,0.445975124835968,464.1614990234375,411.63690185546875,359.32989501953125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9add47bf_1,stable,0.46809279918670654,458.3810119628906,382.7358093261719,353.215087890625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9b00ed88_0,stable,0.4962667226791382,253.7439422607422,193.37261962890625,165.27200317382812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9b00ed88_1,stable,0.23977455496788025,289.718017578125,237.02157592773438,207.18832397460938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9b522ba7_0,other,0.5849217772483826,425.1689453125,281.4236145019531,258.5796813964844,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_9b522ba7_1,volatile,0.9041221737861633,458.84136962890625,111.96611022949219,46.093719482421875,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_9baf5cb7_0,stable,0.4419699013233185,548.552734375,433.2566833496094,405.3463134765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9baf5cb7_1,stable,0.31370875239372253,470.4652099609375,382.49432373046875,305.4851379394531,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9bcdfa7b_0,stable,0.48027750849723816,277.66168212890625,241.626953125,188.9271240234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9bcdfa7b_1,stable,0.5400100350379944,288.2297668457031,221.450927734375,136.09783935546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9c0e69c7_0,stable,0.6829907298088074,1097.9429931640625,494.9329833984375,233.82044982910156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9c0e69c7_1,stable,0.5825611352920532,1114.589599609375,495.6094970703125,399.322265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9c3c24ec_0,decline,0.5801071524620056,93.78955078125,71.37252807617188,62.56431579589844,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_9c3c24ec_1,volatile,0.550908625125885,71.05766296386719,52.093055725097656,47.717132568359375,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_9c690cea_0,stable,0.5679649710655212,242.53640747070312,152.19456481933594,119.28465270996094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9c690cea_1,stable,0.5206106305122375,261.2952880859375,217.49359130859375,177.7947998046875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_9cea4682_0,decline,0.6079772114753723,40.46989059448242,24.91901206970215,19.042041778564453,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_9cea4682_1,decline,0.6056605577468872,49.64847183227539,21.00821876525879,16.94475555419922,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
