seller_id,type,L,target,final_recovery,completed,completion_t,burden_mean,burden_months,household_violation_count,household_penalty_sum,total_reward,n_months
k_4a3ccda3_0,stable,3171.3687744140625,3805.6425292968747,0.6666666685817397,False,25,0.09834143598070388,24,24,24.0,-31.387055572674647,24
k_4a3ccda3_1,stable,4414.9661865234375,5297.959423828125,0.6666666904253776,False,25,0.08681677763305673,24,24,24.0,-30.833871731707568,24
k_4aba391b_0,stable,1590.4383544921875,1908.526025390625,0.6666666710042287,False,25,0.10000000149011612,24,24,24.0,-31.46666669047906,24
k_4aba391b_1,stable,1956.3695068359375,2347.643408203125,0.6666667097488345,False,25,0.09852787103480957,23,23,23.0,-30.198948260364055,24
k_4b5f66b7_0,stable,1218.1204833984375,1461.744580078125,0.6666666828640254,False,25,0.10000000149011612,18,18,18.0,-24.266666542139898,24
k_4b5f66b7_1,stable,1416.415283203125,1699.6983398437499,0.6666667026350932,False,25,0.10000000149011612,22,22,22.0,-29.066666336579082,24
k_4bf2f4ee_0,stable,924.8573913574219,1109.8288696289062,0.6666666147312791,False,25,0.10000000149011612,17,17,17.0,-23.06666728861988,24
k_4bf2f4ee_1,stable,1289.2475280761719,1547.0970336914063,0.6666667416955983,False,25,0.10000000149011612,18,18,18.0,-24.266665894992602,24
k_4c2b2301_0,growth,3048.6992797851562,3658.4391357421873,0.6666667012087705,False,25,0.0974986263823115,24,24,24.0,-31.34660035305447,24
k_4c2b2301_1,stable,2430.0263671875,2916.031640625,0.6666667132298435,False,25,0.09961766822154954,23,23,23.0,-30.249078892663,24
k_4c8b8048_0,other,525.6119384765625,630.734326171875,0.6666667165177428,False,25,0.10000000149011612,13,13,13.0,-18.266666157047847,24
k_4c8b8048_1,stable,857.993408203125,1029.59208984375,0.6666666647445919,False,25,0.10000000149011612,19,19,19.0,-25.4666667444339,24
k_4d6d651b_0,stable,6854.073486328125,8224.88818359375,0.6666666973789824,False,25,0.05856081543024604,24,24,24.0,-29.477585469483,24
k_4d6d651b_1,stable,7290.986572265625,8749.183886718749,0.666666679391213,False,25,0.05652307710427831,24,24,24.0,-29.379774227702015,24
k_4da0e408_0,stable,870.8098754882812,1044.9718505859375,0.6666666649190897,False,25,0.10000000149011612,23,23,23.0,-30.266666754435356,24
k_4da0e408_1,stable,1069.0976257324219,1282.917150878906,0.6666667277442123,False,25,0.10000000149011612,21,21,21.0,-27.86666605739854,24
k_4e06067c_0,stable,343.79125213623047,412.54950256347655,0.6666666904707363,False,25,0.10000000149011612,17,17,17.0,-23.066666455485848,24
k_4e06067c_1,stable,465.0559844970703,558.0671813964843,0.6666666437901239,False,25,0.10000000149011612,18,18,18.0,-24.266666971952816,24
k_4e17c65a_0,stable,1726.2328491210938,2071.4794189453123,0.6666666736543216,False,25,0.10000000149011612,23,23,23.0,-30.2666666583478,24
k_4e17c65a_1,stable,1734.5330200195312,2081.4396240234373,0.6666666516757738,False,25,0.10000000149011612,19,19,19.0,-25.466666888190893,24
k_4e7c18b9_0,stable,962.5328063964844,1155.0393676757812,0.6666666990588327,False,25,0.10000000149011612,23,23,23.0,-30.266666378898183,24
k_4e7c18b9_1,stable,1082.5283203125,1299.033984375,0.6666667053791081,False,25,0.10000000149011612,22,22,22.0,-29.06666630639492,24
k_4e85b538_0,volatile,1053.8432922363281,1264.6119506835937,0.6666666491506574,False,25,0.09296429412043407,15,15,15.0,-20.45559568295579,24
k_4e85b538_1,volatile,476.22203063964844,571.4664367675781,0.6666667153173864,False,25,0.09659446940782129,11,11,11.0,-15.791744458480817,24
k_4e922959_0,stable,5872.7713623046875,7047.325634765625,0.6666666627435669,False,25,0.06732335379124428,23,23,23.0,-28.763540984218004,24
k_4e922959_1,stable,4541.8634033203125,5450.236083984375,0.66666666204256,False,25,0.07975436645456786,22,22,22.0,-28.175858841532822,24
k_4ebdc7e6_0,stable,479.02711486816406,574.8325378417968,0.6666667389809501,False,25,0.10000000149011612,24,24,24.0,-31.466665942735126,24
k_4ebdc7e6_1,stable,350.0614013671875,420.073681640625,0.6666666493577154,False,25,0.10000000149011612,24,24,24.0,-31.4666669285907,24
k_503c1de0_0,stable,1402.576904296875,1683.09228515625,0.6666666820403294,False,25,0.10000000149011612,23,23,23.0,-30.266666566101716,24
k_503c1de0_1,stable,1623.3649291992188,1948.0379150390625,0.666666734564246,False,25,0.10000000149011612,22,22,22.0,-29.066665985358405,24
k_50c99756_0,stable,892.5555725097656,1071.0666870117186,0.6666667008195667,False,25,0.10000000149011612,21,21,21.0,-27.86666635356964,24
k_50c99756_1,stable,1265.3909912109375,1518.469189453125,0.6666666464543819,False,25,0.10000000149011612,24,24,24.0,-31.466666960527366,24
k_51702dc2_0,stable,910.1073303222656,1092.1287963867187,0.6666666752036139,False,25,0.10000000149011612,19,19,19.0,-25.466666629384655,24
k_51702dc2_1,stable,747.5549468994141,897.0659362792968,0.6666666170669536,False,25,0.10000000149011612,19,19,19.0,-25.46666726888792,24
k_522620dc_0,stable,4855.1861572265625,5826.223388671875,0.6666666745055865,False,25,0.06720493020963639,19,19,19.0,-24.220453928404737,24
k_522620dc_1,stable,5073.22265625,6087.8671875,0.666666633490245,False,25,0.07436782063299276,23,23,23.0,-29.087586780724976,24
k_5236605f_0,other,127.72749710083008,153.2729965209961,0.6666666342907418,False,25,0.10000000149011612,13,13,13.0,-18.266667061544858,24
k_5236605f_1,decline,201.36355590820312,241.63626708984373,0.6666667065959606,False,25,0.10000000149011612,15,15,15.0,-20.666666272147918,24
k_52562a9f_0,decline,712.730712890625,855.27685546875,0.6666667060380286,False,25,0.09987613911008247,18,18,18.0,-24.262207241544658,24
k_52562a9f_1,decline,887.2454223632812,1064.6945068359375,0.6666666730794522,False,25,0.096013819377356,22,22,22.0,-28.89127464872969,24
k_52ac6f92_0,decline,650.7153167724609,780.8583801269531,0.6666666947373071,False,25,0.10000000149011612,14,14,14.0,-19.466666399612873,24
k_52ac6f92_1,other,1007.9404907226562,1209.5285888671874,0.6666666595698699,False,25,0.10000000149011612,14,14,14.0,-19.46666678645468,24
k_52d76513_0,stable,2894.2001953125,3473.0402343749997,0.666666679236872,False,25,0.0950205563831202,23,23,23.0,-30.037612122017936,24
k_52d76513_1,other,3774.2669677734375,4529.120361328125,0.666666713660218,False,25,0.08582205854935994,20,20,20.0,-26.099548491712,24
k_530ec610_0,growth,3722.2108154296875,4466.652978515624,0.666666731771715,False,25,0.08391618254903245,22,22,22.0,-28.35897798266857,24
k_530ec610_1,growth,5408.625,6490.349999999999,0.6666667057531293,False,25,0.06735178918100322,21,21,21.0,-26.49544138231771,24
k_53243585_0,stable,9514.519775390625,11417.42373046875,0.6666666683147986,False,25,0.05007843056713683,20,20,20.0,-24.669803871222683,24
k_53243585_1,stable,5413.9072265625,6496.688671875,0.666666667205964,False,25,0.06276394778662517,17,17,17.0,-21.80064088547965,24
k_537eb890_0,stable,1903.1925659179688,2283.8310791015624,0.6666666725920392,False,25,0.10000000149011612,24,24,24.0,-31.466666673013144,24
k_537eb890_1,stable,1640.7767944335938,1968.9321533203124,0.6666666487015693,False,25,0.10000000149011612,24,24,24.0,-31.466666935808313,24
k_538caafd_0,other,91.60446166992188,109.92535400390625,0.6666667113033898,False,25,0.10000000149011612,13,13,13.0,-18.26666621440573,24
k_538caafd_1,other,56.22351837158203,67.46822204589843,0.6666666398493498,False,25,0.10000000149011612,12,12,12.0,-17.06666699741994,24
k_53e4c6e0_0,stable,3908.2349853515625,4689.881982421874,0.6666666909164165,False,25,0.09370828239608193,24,24,24.0,-31.164663954931353,24
k_53e4c6e0_1,stable,4155.7628173828125,4986.915380859375,0.6666666300923457,False,25,0.08930472915334024,24,24,24.0,-30.95329406834453,24
k_54a1852d_0,growth,3436.6600341796875,4123.992041015625,0.6666666529207451,False,25,0.09526633586739686,24,24,24.0,-31.239450939506852,24
k_54a1852d_1,stable,2115.1378784179688,2538.1654541015623,0.6666666820113396,False,25,0.10000000149011612,24,24,24.0,-31.46666656940084,24
k_55d3daac_0,stable,1333.0529479980469,1599.6635375976562,0.6666666746930243,False,25,0.10000000149011612,20,20,20.0,-26.666666637981375,24
k_55d3daac_1,stable,1236.2580871582031,1483.5097045898438,0.6666666169442869,False,25,0.10000000149011612,20,20,20.0,-26.666667273217488,24
k_5656537e_0,growth,2635.0347290039062,3162.0416748046873,0.6666666968683486,False,25,0.09869515285549446,24,24,24.0,-31.404033671511904,24
k_5656537e_1,growth,2314.8134765625,2777.776171875,0.6666666326554356,False,25,0.09991686148249072,24,24,24.0,-31.462676391949763,24
k_56642bcb_0,stable,831.087158203125,997.3045898437499,0.6666666903708004,False,25,0.10000000149011612,21,21,21.0,-27.86666646850608,24
k_56642bcb_1,stable,1030.4449768066406,1236.5339721679686,0.6666666741327807,False,25,0.10000000149011612,21,21,21.0,-27.866666647124283,24
k_56db5c07_0,volatile,138.61936569213867,166.3432388305664,0.6666666810439821,False,25,0.10000000149011612,8,8,8.0,-12.266666532358053,24
k_56db5c07_1,volatile,206.6220932006836,247.9465118408203,0.6666666934523346,False,25,0.09810444511132106,12,12,12.0,-17.02117305469603,24
k_575df70b_0,stable,914.7049255371094,1097.645910644531,0.6666667127443536,False,25,0.10000000149011612,17,17,17.0,-23.066666210476058,24
k_575df70b_1,other,784.3968200683594,941.2761840820312,0.6666666992958188,False,25,0.10000000149011612,15,15,15.0,-20.666666352449475,24
k_57989161_0,other,163.47778701782227,196.1733444213867,0.66666664354335,False,25,0.10000000149011612,15,15,15.0,-20.666666965726634,24
k_57989161_1,other,251.9465560913086,302.3358673095703,0.666666700573864,False,25,0.10000000149011612,16,16,16.0,-21.866666341371207,24
k_57c764b4_0,stable,394.93336486816406,473.92003784179684,0.6666666508431981,False,25,0.10000000149011612,18,18,18.0,-24.266666894369,24
k_57c764b4_1,stable,330.344970703125,396.41396484374997,0.6666666554301424,False,25,0.10000000149011612,19,19,19.0,-25.466666846892846,24
k_57e63271_0,stable,1450.1396484375,1740.1675781249999,0.666666704660213,False,25,0.10000000149011612,24,24,24.0,-31.466666320263226,24
k_57e63271_1,growth,1442.1250305175781,1730.5500366210938,0.6666666871815413,False,25,0.10000000149011612,24,24,24.0,-31.46666651252862,24
k_582d4f86_0,stable,1103.8909606933594,1324.6691528320312,0.6666667197968128,False,25,0.10000000149011612,23,23,23.0,-30.266666150780402,24
k_582d4f86_1,stable,1238.1186218261719,1485.742346191406,0.666666696627557,False,25,0.10000000149011612,24,24,24.0,-31.466666408622444,24
k_5882820e_0,stable,2188.892578125,2626.6710937499997,0.6666666902886403,False,25,0.0957416299249807,22,22,22.0,-28.87929812352411,24
k_5882820e_1,stable,1775.72607421875,2130.8712890624997,0.666666667291706,False,25,0.09472235849242401,15,15,15.0,-20.508337414563954,24
k_59b22a78_0,stable,4355.7509765625,5226.901171875,0.6666666252214419,False,25,0.08671132802325414,24,24,24.0,-30.828810867680346,24
k_59b22a78_1,stable,4194.3167724609375,5033.180126953125,0.6666666402210962,False,25,0.08845323779162075,24,24,24.0,-30.912422371565736,24
k_59fb871b_0,stable,2691.26953125,3229.5234375,0.66666669455494,False,25,0.09604573960888951,19,19,19.0,-25.316404465033457,24
k_59fb871b_1,stable,2611.0940551757812,3133.3128662109375,0.6666666649131145,False,25,0.09931177565179893,22,22,22.0,-29.036384814634893,24
k_5a8e7d50_0,stable,1697.5819702148438,2037.0983642578124,0.6666666361523287,False,25,0.10000000149011612,23,23,23.0,-30.26666707086972,24
k_5a8e7d50_1,stable,2730.5048217773438,3276.605786132812,0.6666667203755304,False,25,0.09998407000923674,24,24,24.0,-31.465901436312535,24
k_5ab05b6d_0,stable,907.1997985839844,1088.6397583007813,0.6666666653876695,False,25,0.10000000149011612,20,20,20.0,-26.666666740340283,24
k_5ab05b6d_1,other,408.86924743652344,490.6430969238281,0.6666666905955806,False,25,0.10000000149011612,16,16,16.0,-21.866666451132332,24
k_5b179e9e_0,stable,1689.1201171875,2026.9441406249998,0.6666666389608882,False,25,0.10000000149011612,20,20,20.0,-26.666667031034873,24
k_5b179e9e_1,stable,2068.7199096679688,2482.4638916015624,0.6666667442137142,False,25,0.09851365721177235,21,21,21.0,-27.804239416543584,24
k_5b33b527_0,volatile,303.74402618408203,364.4928314208984,0.666666642587029,False,25,0.10000000149011612,16,16,16.0,-21.866666979226395,24
k_5b33b527_1,decline,258.56224822998047,310.2746978759765,0.6666667048783098,False,25,0.10000000149011612,16,16,16.0,-21.866666294022313,24
k_5b664594_0,stable,404.3517608642578,485.22211303710935,0.6666666652012296,False,25,0.10000000149011612,18,18,18.0,-24.266666736430647,24
k_5b664594_1,stable,436.5980987548828,523.9177185058594,0.666666670775894,False,25,0.10000000149011612,20,20,20.0,-26.666666681069813,24
k_5b678826_0,stable,2155.0292358398438,2586.0350830078123,0.666666662439677,False,25,0.10000000149011612,22,22,22.0,-29.066666778728667,24
k_5b678826_1,stable,1948.7464599609375,2338.495751953125,0.6666666987859261,False,25,0.10000000149011612,24,24,24.0,-31.46666638488039,24
k_5b815461_0,stable,2506.0717163085938,3007.2860595703123,0.6666666349944654,False,25,0.10000000149011612,24,24,24.0,-31.46666708658645,24
k_5b815461_1,stable,2839.5056762695312,3407.406811523437,0.666666613907042,False,25,0.09938640674998916,24,24,24.0,-31.43721477102202,24
k_5c243662_0,stable,3301.7296142578125,3962.0755371093746,0.6666666920056186,False,25,0.09181000617442887,24,24,24.0,-31.073546684310777,24
k_5c243662_1,stable,3478.248046875,4173.89765625,0.666666664353961,False,25,0.09100458700573844,24,24,24.0,-31.034886868381875,24
k_5c6d4016_0,stable,1162.563720703125,1395.07646484375,0.6666667050385359,False,25,0.10000000149011612,24,24,24.0,-31.466666316101676,24
k_5c6d4016_1,stable,1612.7684326171875,1935.3221191406249,0.6666666852735775,False,25,0.10000000149011612,24,24,24.0,-31.466666533516218,24
k_5c853bb5_0,decline,179.82075119018555,215.78490142822264,0.6666666606903578,False,25,0.10000000149011612,13,13,13.0,-18.266666771149083,24
k_5c853bb5_1,growth,194.6399917602539,233.56799011230467,0.6666666945152414,False,25,0.10000000149011612,17,17,17.0,-23.06666641099629,24
k_5cbbd5a2_0,stable,1260.181640625,1512.21796875,0.6666666271581216,False,25,0.10000000149011612,24,24,24.0,-31.466667172786238,24
k_5cbbd5a2_1,stable,1568.9921264648438,1882.7905517578124,0.6666666202755577,False,25,0.10000000149011612,24,24,24.0,-31.46666724849444,24
k_5cf13acc_0,growth,4194.7357177734375,5033.682861328125,0.6666666850885178,False,25,0.08393235013333074,23,23,23.0,-29.527554570159516,24
k_5cf13acc_1,growth,5140.505859375,6168.60703125,0.6666666498856788,False,25,0.07275690677555331,23,23,23.0,-29.01348456293298,24
k_5d3bb114_0,stable,921.1354064941406,1105.3624877929688,0.6666666200030184,False,25,0.10000000149011612,19,19,19.0,-25.46666723659121,24
k_5d3bb114_1,stable,1315.1452331542969,1578.1742797851562,0.6666666785345009,False,25,0.10000000149011612,21,21,21.0,-27.866666598705365,24
k_5dceca12_0,stable,9916.830322265625,11900.19638671875,0.666666672497638,False,25,0.04145464519643862,24,24,24.0,-28.656489571955035,24
k_5dceca12_1,stable,10117.638427734375,12141.16611328125,0.6666666977146982,False,25,0.04128991487510084,24,24,24.0,-28.648582239143156,24
k_5ee7fd21_0,decline,457.76637268066406,549.3196472167969,0.6666666279899491,False,25,0.10000000149011612,16,16,16.0,-21.866667139794277,24
k_5ee7fd21_1,seasonal,298.4091796875,358.091015625,0.6666667170816831,False,25,0.10000000149011612,12,12,12.0,-17.06666614786427,24
k_5f1dc280_0,stable,966.4790954589844,1159.7749145507812,0.6666667002828011,False,25,0.10000000149011612,23,23,23.0,-30.266666365434528,24
k_5f1dc280_1,stable,758.8828125,910.659375,0.6666667201657483,False,25,0.10000000149011612,21,21,21.0,-27.866666140761644,24
k_5f2684da_0,stable,2516.1227416992188,3019.3472900390625,0.6666666998476629,False,25,0.0934030052511967,22,22,22.0,-28.776398532728365,24
k_5f2684da_1,stable,1991.2941284179688,2389.5529541015626,0.6666666350942111,False,25,0.09973674015218809,22,22,22.0,-29.055083580659954,24
k_6039e272_0,stable,2971.8129272460938,3566.1755126953126,0.6666667056963043,False,25,0.09889201668985002,24,24,24.0,-31.41348303845345,24
k_6039e272_1,stable,3082.9376220703125,3699.525146484375,0.6666666089585405,False,25,0.09800660470056277,24,24,24.0,-31.370984327083068,24
k_612a743d_0,volatile,599.7424163818359,719.6908996582031,0.6666667529274881,False,25,0.10000000149011612,6,6,6.0,-9.866665735679025,24
k_612a743d_1,volatile,472.4348602294922,566.9218322753906,0.6666666838342222,False,25,0.10000000149011612,10,10,10.0,-14.66666650762588,24
k_620c87c1_0,stable,9801.693603515625,11762.03232421875,0.6666666641467719,False,25,0.04070029166983619,24,24,24.0,-28.62028069453765,24
k_620c87c1_1,stable,8473.095703125,10167.71484375,0.6666666009650003,False,25,0.04690061311637135,23,23,23.0,-27.824095592738082,24
k_624f4ece_0,stable,1380.1934509277344,1656.2321411132812,0.6666666821285461,False,25,0.10000000149011612,21,21,21.0,-27.866666559170866,24
k_624f4ece_1,stable,2486.2769165039062,2983.532299804687,0.6666666740436058,False,25,0.10000000149011612,24,24,24.0,-31.466666657045913,24
k_6288c69c_0,stable,884.2403869628906,1061.0884643554687,0.6666666981712508,False,25,0.10000000149011612,20,20,20.0,-26.66666637972088,24
k_6288c69c_1,seasonal,708.4808349609375,850.177001953125,0.6666666412660834,False,25,0.10000000149011612,15,15,15.0,-20.666666990776566,24
k_6338ea67_0,stable,665.8995208740234,799.079425048828,0.6666666899675963,False,25,0.10000000149011612,23,23,23.0,-30.266666478901783,24
k_6338ea67_1,stable,672.8875579833984,807.4650695800781,0.6666667200642213,False,25,0.10000000149011612,21,21,21.0,-27.86666614187844,24
k_63b464db_0,stable,2257.5653686523438,2709.078442382812,0.6666667194075075,False,25,0.09978688668222252,20,20,20.0,-26.65814155380631,24
k_63b464db_1,stable,2251.3588256835938,2701.6305908203126,0.6666666653047891,False,25,0.09796895210247383,20,20,20.0,-26.585424765746275,24
k_643214e6_0,stable,1187.1433410644531,1424.5720092773438,0.6666666209028496,False,25,0.10000000149011612,24,24,24.0,-31.466667241594227,24
k_643214e6_1,stable,1622.9423217773438,1947.5307861328124,0.6666666797347507,False,25,0.10000000149011612,24,24,24.0,-31.466666594443318,24
k_6560211a_0,growth,13082.08740234375,15698.5048828125,0.6666667325873964,False,25,0.03542313890821809,24,24,24.0,-28.366976609133108,24
k_6560211a_1,growth,12247.638427734375,14697.16611328125,0.6666667131458727,False,25,0.033896226142697154,24,24,24.0,-28.29368501024486,24
k_659e8466_0,stable,607.0079498291016,728.4095397949219,0.6666666682215378,False,25,0.10000000149011612,18,18,18.0,-24.26666670320727,24
k_659e8466_1,other,450.30262756347656,540.3631530761719,0.6666666695412674,False,25,0.10000000149011612,14,14,14.0,-19.466666676769307,24
k_66922902_0,stable,3587.26025390625,4304.712304687499,0.6666666780186427,False,25,0.09419661370693777,24,24,24.0,-31.18810399972795,24
k_66922902_1,stable,3471.2164306640625,4165.459716796875,0.6666666634133602,False,25,0.09693157720826928,24,24,24.0,-31.319382408449954,24
k_669ae818_0,stable,2323.8261108398438,2788.5913330078124,0.6666667181869317,False,25,0.10000000149011612,24,24,24.0,-31.466666171469324,24
k_669ae818_1,stable,2150.1231079101562,2580.1477294921874,0.6666667250949246,False,25,0.09974372788414876,24,24,24.0,-31.45436496239497,24
k_66dc1b16_0,stable,1380.6829833984375,1656.819580078125,0.6666666802846488,False,25,0.10000000149011612,23,23,23.0,-30.266666585414214,24
k_66dc1b16_1,stable,1253.323974609375,1503.98876953125,0.6666666892827083,False,25,0.10000000149011612,23,23,23.0,-30.26666648643555,24
k_670a9dda_0,stable,377.2921829223633,452.7506195068359,0.6666666757582138,False,25,0.10000000149011612,17,17,17.0,-23.066666617323598,24
k_670a9dda_1,other,351.20235443115234,421.4428253173828,0.6666666784110777,False,25,0.10000000149011612,14,14,14.0,-19.466666579201394,24
k_679769a9_0,stable,1213.2439270019531,1455.8927124023437,0.6666666902256971,False,25,0.10000000149011612,17,17,17.0,-23.06666645818128,24
k_679769a9_1,stable,1079.4372253417969,1295.3246704101562,0.666666727254325,False,25,0.10000000149011612,16,16,16.0,-21.866666047886138,24
k_67bf6941_0,stable,1861.7257690429688,2234.0709228515625,0.6666666492806221,False,25,0.10000000149011612,22,22,22.0,-29.06666692347826,24
k_67bf6941_1,stable,1709.390625,2051.2687499999997,0.6666666453582005,False,25,0.10000000149011612,24,24,24.0,-31.466666972585365,24
k_68f86ba2_0,stable,626.2568206787109,751.5081848144531,0.666666684722463,False,25,0.10000000149011612,23,23,23.0,-30.26666653659825,24
k_68f86ba2_1,stable,414.91534423828125,497.8984130859375,0.6666666781330937,False,25,0.10000000149011612,17,17,17.0,-23.06666659119992,24
k_6989574b_0,decline,625.6946868896484,750.8336242675781,0.6666666461170782,False,25,0.10000000149011612,15,15,15.0,-20.666666937415624,24
k_6989574b_1,volatile,342.9038314819336,411.4845977783203,0.6666667229536309,False,25,0.10000000149011612,11,11,11.0,-15.866666080292614,24
k_6a0cbc8a_0,stable,1043.9169616699219,1252.700354003906,0.6666666169152579,False,25,0.10000000149011612,23,23,23.0,-30.266667282477513,24
k_6a0cbc8a_1,stable,1079.8038024902344,1295.764562988281,0.6666667042741308,False,25,0.10000000149011612,22,22,22.0,-29.06666631854967,24
k_6a51fc55_0,stable,1478.1014099121094,1773.7216918945312,0.6666666903650884,False,25,0.10000000149011612,23,23,23.0,-30.266666474529366,24
k_6a51fc55_1,stable,1076.6430358886719,1291.9716430664062,0.6666666990406627,False,25,0.10000000149011612,21,21,21.0,-27.86666637313759,24
k_6a8b085f_0,stable,1739.0568237304688,2086.8681884765624,0.6666666868373119,False,25,0.10000000149011612,24,24,24.0,-31.46666651631514,24
k_6a8b085f_1,stable,1881.8717651367188,2258.2461181640624,0.6666667117367603,False,25,0.10000000149011612,24,24,24.0,-31.466666242421212,24
k_6b243f80_0,growth,2862.8080444335938,3435.3696533203124,0.6666666979208055,False,25,0.09923233188880287,24,24,24.0,-31.429818253533675,24
k_6b243f80_1,growth,2448.9296264648438,2938.7155517578126,0.666666742024168,False,25,0.10000000149011612,24,24,24.0,-31.466665909259724,24
k_6bb0724e_0,growth,1069.9743347167969,1283.9692016601562,0.6666667407747918,False,25,0.10000000149011612,19,19,19.0,-25.4666659081017,24
k_6bb0724e_1,seasonal,772.5263671875,927.0316406249999,0.6666666914146271,False,25,0.10000000149011612,16,16,16.0,-21.86666644212282,24
k_6bd69102_0,other,1362.8037414550781,1635.3644897460938,0.6666666374126203,False,25,0.10000000149011612,15,15,15.0,-20.666667033164664,24
k_6bd69102_1,stable,1622.817626953125,1947.3811523437498,0.6666666969731867,False,25,0.09998627010799631,17,17,17.0,-23.066199516966822,24
k_6c12e406_0,volatile,852.0136413574219,1022.4163696289062,0.6666666822673224,False,25,0.09962614644443969,16,16,16.0,-21.854703181281522,24
k_6c12e406_1,seasonal,3152.659423828125,3783.19130859375,0.6666667074556077,False,25,0.08570213966147494,17,17,17.0,-22.580538966478468,24
k_6c177e38_0,stable,1107.8725891113281,1329.4471069335937,0.666666672009756,False,25,0.10000000149011612,22,22,22.0,-29.066666673457792,24
k_6c177e38_1,decline,938.9808654785156,1126.7770385742188,0.6666666468084237,False,25,0.10000000149011612,16,16,16.0,-21.866666932791055,24
k_6c7d50c2_0,stable,1975.8621826171875,2371.0346191406247,0.6666666572942793,False,25,0.10000000149011612,24,24,24.0,-31.4666668412885,24
k_6c7d50c2_1,stable,1772.1181640625,2126.541796875,0.6666666522044121,False,25,0.10000000149011612,24,24,24.0,-31.46666689727704,24
k_6cd68b3e_0,stable,2567.11669921875,3080.5400390625,0.6666666805634013,False,25,0.10000000149011612,24,24,24.0,-31.466666585328163,24
k_6cd68b3e_1,stable,2855.4860229492188,3426.5832275390626,0.666666662350974,False,25,0.09953574977845335,24,24,24.0,-31.444382703505042,24
k_6d66611d_0,growth,2468.18701171875,2961.8244140624997,0.6666666529023975,False,25,0.09969489715077207,22,22,22.0,-29.053242292707605,24
k_6d66611d_1,stable,2237.5127563476562,2685.0153076171873,0.6666666459128813,False,25,0.0996817338882742,22,22,22.0,-29.05266318604237,24
k_6d803cb7_0,stable,2966.265380859375,3559.51845703125,0.6666666920330979,False,25,0.10000000149011612,24,24,24.0,-31.466666459161498,24
k_6d803cb7_1,stable,2514.3590698242188,3017.2308837890623,0.666666664463455,False,25,0.10000000149011612,24,24,24.0,-31.466666762427565,24
k_6d988d61_0,stable,275.73717498779297,330.8846099853516,0.6666666742950172,False,25,0.10000000149011612,20,20,20.0,-26.666666642359456,24
k_6d988d61_1,stable,261.61429595947266,313.93715515136716,0.6666666328566357,False,25,0.10000000149011612,20,20,20.0,-26.66666709818165,24
k_6ec1a01e_0,stable,1466.66748046875,1760.0009765625,0.6666666792017027,False,25,0.09913138867896883,22,22,22.0,-29.028447630655897,24
k_6ec1a01e_1,stable,1453.6901550292969,1744.4281860351562,0.6666666687283319,False,25,0.10000000149011612,24,24,24.0,-31.466666715513924,24
k_6edacfd9_0,stable,2207.9326171875,2649.519140625,0.6666666420463018,False,25,0.10000000149011612,24,24,24.0,-31.466667009016255,24
k_6edacfd9_1,stable,2687.800048828125,3225.3600585937497,0.6666666728160707,False,25,0.09997210154151692,24,24,24.0,-31.465327473016035,24
k_6f229cc5_0,other,2287.2427368164062,2744.6912841796875,0.666666621006947,False,25,0.0914190486160794,15,15,15.0,-20.40923862740597,24
k_6f229cc5_1,volatile,802.959228515625,963.5510742187499,0.6666666829351718,False,25,0.09320237446798313,9,9,9.0,-13.344309228136808,24
k_6fc26fe1_0,stable,1092.6178894042969,1311.1414672851563,0.6666667033676915,False,25,0.10000000149011612,22,22,22.0,-29.0666663285205,24
k_6fc26fe1_1,stable,1018.3929748535156,1222.0715698242186,0.6666666503801679,False,25,0.10000000149011612,23,23,23.0,-30.2666669143635,24
k_6fd52c52_0,stable,2333.23828125,2799.8859374999997,0.6666666896802692,False,25,0.10000000149011612,24,24,24.0,-31.466666485042616,24
k_6fd52c52_1,stable,1938.13916015625,2325.7669921875,0.6666667133410067,False,25,0.10000000149011612,24,24,24.0,-31.466666224774507,24
k_7008613e_0,stable,1217.8731994628906,1461.4478393554687,0.66666668182121,False,25,0.10000000149011612,20,20,20.0,-26.66666655957134,24
k_7008613e_1,stable,894.1342163085938,1072.9610595703125,0.6666666453141434,False,25,0.10000000149011612,20,20,20.0,-26.66666696114907,24
k_700f03c2_0,decline,358.90001678466797,430.6800201416016,0.6666667058301337,False,25,0.10000000149011612,13,13,13.0,-18.266666274611552,24
k_700f03c2_1,volatile,363.46048736572266,436.1525848388672,0.6666666136278108,False,25,0.10000000149011612,11,11,11.0,-15.866667282876637,24
k_701938c4_0,stable,1589.6958618164062,1907.6350341796874,0.6666666750010144,False,25,0.10000000149011612,23,23,23.0,-30.26666664353418,24
k_701938c4_1,stable,1602.7840576171875,1923.3408691406248,0.6666666813608632,False,25,0.10000000149011612,22,22,22.0,-29.06666657059562,24
k_7040e82f_0,stable,2264.2359008789062,2717.083081054687,0.6666666541372884,False,25,0.10000000149011612,24,24,24.0,-31.466666876015402,24
k_7040e82f_1,stable,2229.6780395507812,2675.6136474609375,0.666666659492038,False,25,0.10000000149011612,24,24,24.0,-31.46666681711315,24
k_70a12e78_0,stable,4549.1378173828125,5458.965380859375,0.6666666475309051,False,25,0.07839316640859352,22,22,22.0,-28.115966199138157,24
k_70a12e78_1,stable,4578.4599609375,5494.151953125,0.6666666388297886,False,25,0.08482018521009232,24,24,24.0,-30.73803586295675,24
k_70b52a4c_0,seasonal,290.6883773803711,348.8260528564453,0.666666672226448,False,25,0.10000000149011612,10,10,10.0,-14.666666635311392,24
