seller_id,type,cv,R_mean,R_p10,kosis_category,m_i_uniform,m_i_category,Uniform_m_i_0.10_eligible,Uniform_m_i_0.10_L_star,Uniform_m_i_0.10_cap_star,Uniform_m_i_0.10_reject_reason,Category_m_i_eligible,Category_m_i_L_star,Category_m_i_cap_star,Category_m_i_reject_reason
k_744dac40_1,stable,0.24798895291095313,1257.9100512165944,914.8408948616736,패션용품 및 액세서리,0.1,0.15,False,0.0,1.05,가계비 충당 불가,True,309.1246021457498,1.05,
k_750303a2_0,stable,0.33875360283061856,734.1600043295842,302.25067491267936,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_750303a2_1,stable,0.2610341992674491,647.372262440927,431.2993600054729,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_751bdc4d_0,stable,0.3436117853756533,817.0069165548936,527.6592784876603,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_751bdc4d_1,stable,0.4309505315118025,488.9174306561721,300.9444228343109,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_75d34ebb_0,stable,0.4489854145306743,975.8758190434279,529.2574483454306,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_75d34ebb_1,stable,0.4594158213767956,694.9869040762296,341.9024748185637,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_75fbb52e_0,stable,0.2901138746105633,259.7398177153637,192.91602593368967,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_75fbb52e_1,stable,0.32750790284034675,205.61559572946234,146.78186959788593,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_76c47a29_0,volatile,0.5881875150803371,225.8846937599921,117.75372799182273,화장품,0.1,0.2,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_76c47a29_1,volatile,0.581546422472867,210.5790266373358,68.93015088824741,화장품,0.1,0.2,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_76d5af76_0,stable,0.43107678491764123,1078.7063796018317,613.928627964573,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_76d5af76_1,stable,0.31798188074559985,1324.9548141117248,908.1899186769655,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_76d64c4a_0,stable,0.46453640233956967,1121.0142646466313,729.8235996373107,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_76d64c4a_1,stable,0.37020881776800824,1411.994097686462,897.5538506246595,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,True,220.21980321253392,1.05,
k_7722b1df_0,stable,0.12474420653550011,480.5836058112971,395.79490916611934,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7722b1df_1,stable,0.1269769586440026,598.0695268742794,509.9169445252669,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_77530e97_0,stable,0.48027465246125706,1996.71966088217,977.4358733537357,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_77530e97_1,stable,0.45601498072489755,2566.23019105992,1778.767164013572,가구,0.1,0.1,True,1702.8588480465328,1.05,,True,1702.8588480465328,1.05,
k_78744a20_0,other,0.5651772479860476,419.72625400330674,231.58562332749852,가구,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_78744a20_1,decline,0.544410806554898,560.9351781778162,351.25400968746624,가구,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_7a241947_0,stable,0.3783227127409141,578.53835584519,445.42857790288696,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7a241947_1,stable,0.38802190139308484,647.5644772202161,392.9969977022833,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7a2d2949_0,other,0.5177662964345598,245.09408658767677,181.38042886122403,애완용품,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_7a2d2949_1,stable,0.6009393389583634,222.61847276754787,76.34061564920312,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7b07b3c7_0,stable,0.29294922398479745,700.5545448623698,486.6145359958641,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7b07b3c7_1,stable,0.3527995371999771,518.3272707737807,361.05271407621365,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7b0df942_0,stable,0.37757726281814086,1103.6502604258044,727.4024811157904,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7b0df942_1,stable,0.4682901550772059,1045.7189474131924,760.733717581139,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7b1222c3_0,other,0.604760603697454,582.0119309618599,258.73790968607443,아동·유아용품,0.1,0.15,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_7b1222c3_1,stable,0.5653074246882345,657.8579764517024,361.4723272153783,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7c67e144_0,stable,0.1637450172458664,4413.524866348535,3423.607778837827,가구,0.1,0.1,True,7342.312384586835,1.05,,True,7342.312384586835,1.05,
k_7c67e144_1,stable,0.21518386005967632,3972.2477938494826,3018.9430025181687,가구,0.1,0.1,True,5954.890294348008,1.05,,True,5954.890294348008,1.05,
k_7d456afc_0,growth,0.5488842862681417,1035.7762568858795,537.2340273194264,생활용품,0.1,0.1,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_7d456afc_1,stable,0.5642438810654088,915.4235952205498,418.154395522275,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7d76b645_0,stable,0.38948244662477,422.8813420121243,269.27411224756645,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7d76b645_1,stable,0.3771112495347762,367.11765817064526,201.74364347497558,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7dc8c42c_0,stable,0.4411711332482125,401.83800203176986,294.8073992697488,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7dc8c42c_1,stable,0.6534045821438333,578.181878089397,187.42779322142326,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7e1fb0a3_0,stable,0.1649972288259074,1022.5606729132045,794.1203007994237,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,1049.6249197674772,1.05,
k_7e1fb0a3_1,stable,0.20828813830805726,1224.7026667515959,921.6540409012429,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,1924.14199475138,1.05,
k_7e3f87d1_0,stable,0.3693580398573545,679.0658681726712,453.4628862162235,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7e3f87d1_1,stable,0.2851794414649386,569.5031658033355,389.4595673769466,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7e93a43e_0,stable,0.43368044786094073,3285.995556879935,2233.059832808083,패션용품 및 액세서리,0.1,0.15,True,3260.433712484855,1.05,,True,7088.536283012997,1.05,
k_7e93a43e_1,stable,0.316911241170669,3530.4377148915546,2678.9166369836034,패션용품 및 액세서리,0.1,0.15,True,4789.085612515211,1.05,,True,9381.514133058532,1.05,
k_7f152321_0,stable,0.40413030283023194,438.33916808316195,291.44096900333426,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7f152321_1,stable,0.5445232297537242,515.2509975458335,301.0195060948058,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7f2617c5_0,stable,0.45291222478343063,361.8488542876847,254.54595091389226,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7f2617c5_1,stable,0.41438295055338187,412.46029622375283,288.7116833306321,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_80904905_0,stable,0.448418950647774,873.4739254904923,454.77218947992685,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_80904905_1,growth,0.8285634168354261,943.6908246442048,444.6929209108316,화장품,0.1,0.2,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_80e6699f_0,stable,0.3091062888187307,710.6451984337284,537.1246969046014,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_80e6699f_1,stable,0.3444552026080341,565.9981139189384,391.6811389636386,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_813348c9_0,stable,0.39936271820450286,868.9251407737787,413.6927719914544,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_813348c9_1,stable,0.43696367484529497,938.4721318863546,501.31790831077717,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_820cc752_0,stable,0.47931885493880233,296.1813211725578,132.46522471406567,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_820cc752_1,stable,0.48284167637966785,362.60778705429857,192.6404985066058,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_822166ed_0,stable,0.15312605421127184,464.40313217304447,370.4753933269622,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_822166ed_1,stable,0.27267506534464214,405.9456480734356,330.4203891890087,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_827f8f69_0,stable,0.603462173928701,450.27166145615035,233.40772395492127,신발,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_827f8f69_1,growth,0.5642199608738905,298.26341357547994,127.48453000259528,신발,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_82e0a475_0,stable,0.2561231318186511,1203.415114684056,1003.4623285610809,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_82e0a475_1,growth,0.257457800005846,1315.6740994154977,1046.638404330981,가구,0.1,0.1,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_834f8533_0,stable,0.44624043859370993,399.0495807020764,284.3170641530214,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_834f8533_1,stable,0.5227793016690779,427.7868807374437,273.6383860112468,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_835f0f78_0,growth,0.20540049266327723,644.1808522182913,503.9851983967331,생활용품,0.1,0.1,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_835f0f78_1,stable,0.21529481954884624,555.4501700105978,409.771378010934,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_83645b16_0,other,0.5965445511748039,111.85582665364728,56.87153842316651,아동·유아용품,0.1,0.15,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_83645b16_1,stable,0.5430698977525534,164.93385179734318,90.89097450527748,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_83deb69e_0,stable,0.31792974647185235,620.6833280530894,443.06090873717847,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_83deb69e_1,stable,0.31181308017472137,641.1247948091942,436.4826037619405,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_83e197e9_0,stable,0.6713376192563221,629.5943762462504,312.7842093175845,서적,0.1,0.03,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_83e197e9_1,stable,0.4105698148732685,479.08745494315696,269.6528114379196,서적,0.1,0.03,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8444e55c_0,stable,0.19312644277427957,1230.229323460637,994.9596061295387,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,2426.8087277454074,1.05,
k_8444e55c_1,stable,0.18367369385845328,1254.5661541715886,956.0067246984813,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,2159.7032550753006,1.05,
k_850f4f8a_0,stable,0.2201694827193814,2284.769517883586,1688.9243610241797,아동·유아용품,0.1,0.15,True,1394.8263806543303,1.05,,True,4290.12528526721,1.05,
k_850f4f8a_1,stable,0.20715231333396883,1928.260652582973,1472.4755412598754,아동·유아용품,0.1,0.15,True,652.7161414624294,1.05,,True,3176.959926479359,1.05,
k_855668e0_0,stable,0.2702585363077853,1538.3621279795304,954.5419208643458,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,True,513.3013073023498,1.05,
k_855668e0_1,stable,0.2786292868973235,1726.6021825440505,1188.2554828831283,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,True,1715.2567691132306,1.05,
k_8581055c_0,stable,0.13051975404634478,2251.94157143277,1872.1795263111776,자동차 및 자동차용품,0.1,0.08,True,2023.1298044954663,1.05,,True,739.3495578820869,1.05,
k_8581055c_1,stable,0.16452408445140315,2782.9731882563096,2361.757363196082,자동차 및 자동차용품,0.1,0.08,True,3701.6823881008536,1.05,,True,2082.1916247663967,1.05,
k_85d9eb9d_0,growth,0.24617980673888223,807.2557583375418,548.327263385548,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_85d9eb9d_1,stable,0.3194286024156011,1011.9986494204474,782.208372076338,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8602a61d_0,stable,0.2862096497242528,213.54892892679902,161.20448593290396,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8602a61d_1,stable,0.347931500326726,227.96179212030484,162.92509729911617,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_863d2ebc_0,stable,0.43354590276033866,175.4097242373991,98.57534573682402,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_863d2ebc_1,stable,0.45116403695834345,290.8690519063542,246.53245172360838,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_86bb7c4b_0,stable,0.6218625857616652,838.3968995468392,280.83817253892306,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_86bb7c4b_1,volatile,0.6174327715805487,1066.4808200509808,249.92354114615443,아동·유아용품,0.1,0.15,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_86ccac0b_0,stable,0.2022588414607085,906.368410003753,652.1639810229831,패션용품 및 액세서리,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_86ccac0b_1,stable,0.29661819808796613,854.0416970258408,496.46997351315764,패션용품 및 액세서리,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_870d0118_0,stable,0.46789246744082713,407.31068137976234,290.32709269735545,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_870d0118_1,stable,0.2376101319279309,378.3929664645328,278.2316834077244,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_87142160_0,stable,0.15714538974923084,1611.4271819203468,1270.1563822958892,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_87142160_1,stable,0.14294769135751806,1253.135961706617,1030.4154450505087,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_87b740da_0,stable,0.5124745444662976,749.1077780086893,433.009148864973,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_87b740da_1,stable,0.5730646396068849,891.2194735569644,544.0946909834792,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_888faa8b_0,volatile,0.6458404299124676,441.8346201780032,183.28572219484388,스포츠·레저용품,0.1,0.12,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_888faa8b_1,other,0.6033971415210282,593.1225816923261,306.2581928899464,스포츠·레저용품,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_891071be_0,stable,0.6465788416756463,332.00894166499194,160.5756725512218,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_891071be_1,stable,0.5871237512037142,479.27231315887354,212.61169482824022,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8931a84a_0,stable,0.4277988993331139,421.98392811042555,297.77409851866355,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8931a84a_1,stable,0.43682759283405065,557.7393907662005,301.4601514798131,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_897060da_0,growth,0.3857904492454131,1076.3108546264639,658.0318731234971,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_897060da_1,stable,0.4755141995931558,1308.5174455579372,738.5761340239875,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8a32e327_0,stable,0.3350925326842032,545.4490714925468,396.79826401601133,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8a32e327_1,stable,0.4152217517979399,623.026069709431,430.26369507026294,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8a40ae79_0,other,0.6175927325560174,244.15957550300217,97.68265317151119,통신기기,0.1,0.05,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_8a40ae79_1,volatile,0.7765073496757796,221.47390948566846,64.68953098059131,통신기기,0.1,0.05,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_8b2492b7_0,stable,0.25688094682973034,445.8030606496224,295.4685829780799,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8b2492b7_1,stable,0.25100718234159264,635.001057579344,453.871828018174,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8b28d096_0,stable,0.5138362120281451,618.6135835677647,356.92719713639354,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8b28d096_1,stable,0.5158301550701939,712.6045323326783,445.15231939588307,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8bd0f31c_0,stable,0.4537953514299216,360.6565409965747,211.5063698795709,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8bd0f31c_1,stable,0.5163762274228431,499.0014522292962,273.80711904799495,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8c16d1f3_0,stable,0.6029254740906723,455.6646056062988,253.00401248790436,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8c16d1f3_1,stable,0.3217053274339703,480.5430710105625,378.0351124219509,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8d79c8a0_0,decline,0.5956447526767039,193.8023470066413,112.5370598929351,음·식료품,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_8d79c8a0_1,stable,0.5135726967012543,268.23671101661944,152.03228482502118,음·식료품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8e6cc767_0,stable,0.324320334038058,422.7810119840644,281.01827009261825,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8e6cc767_1,stable,0.5328843674470418,507.87997592018985,296.3893316189839,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8f119a0a_0,stable,0.3883775908816667,300.2591306180272,169.67579078524201,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8f119a0a_1,stable,0.360933182689773,361.2490814235575,229.683620113272,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8f2ce03f_0,stable,0.3975355633776825,2511.1779860623046,1788.099924572724,스포츠·레저용품,0.1,0.12,True,1734.8568842493394,1.05,,True,2960.9825468134923,1.05,
k_8f2ce03f_1,growth,0.4706715363105176,1870.5535948871893,894.9014675229743,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_8f78f090_0,stable,0.4725985148460122,218.16713579243884,150.7575958330769,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_8f78f090_1,stable,0.5665271044542007,273.4746383688974,169.55186614111219,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_900ba814_0,stable,0.27792210835055514,1494.4652440922503,1053.2719267100415,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,2826.6646402974275,1.05,
k_900ba814_1,stable,0.21862375577964868,1483.2376656819135,1073.579569352274,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,2965.917046987021,1.05,
k_90303766_0,growth,0.9623525215877977,1075.9626906173469,488.9852649748365,가구,0.1,0.1,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_90303766_1,stable,0.6921630245685748,785.394823382649,209.2073651722179,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_916c9de0_0,stable,0.5602547913563555,635.6830216939422,225.20348857251048,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_916c9de0_1,stable,0.5091041084569744,704.7361362362581,461.52280265645936,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_91987866_0,seasonal,0.6611878582886481,185.64553274931308,46.01906743953646,스포츠·레저용품,0.1,0.12,False,0.0,1.2000000000000002,가계비 충당 불가,False,0.0,1.2000000000000002,가계비 충당 불가
k_91987866_1,volatile,0.5733106982100061,136.52791965509553,71.20321551540279,스포츠·레저용품,0.1,0.12,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_91f0eec2_0,other,0.5917930988868085,221.34445328060553,86.4816651702951,자동차 및 자동차용품,0.1,0.08,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_91f0eec2_1,stable,0.6083697056443479,294.5741644954425,135.31246931112787,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_92eb0f42_0,stable,0.23199542875525062,660.22367852313,445.342733950196,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_92eb0f42_1,stable,0.35414385706957313,503.6964229101605,308.74011524320065,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_93b9a990_0,stable,0.4667369155881301,180.97880580310604,90.84394339235345,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_93b9a990_1,stable,0.6743436326305413,292.46166563441733,154.54723713833587,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_94144541_0,stable,0.5393246527701306,1068.693008798393,444.77614134225246,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_94144541_1,stable,0.6588090004239477,750.9368280866845,150.40284270570297,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_94b9108d_0,stable,0.604393508834232,129.04572669687542,50.07463935332685,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_94b9108d_1,other,0.5578235634186198,109.15648353344498,59.13538196380282,가전·전자,0.1,0.05,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_955fee92_0,stable,0.4065360360571028,4072.51340959022,2254.1853576054073,가구,0.1,0.1,True,3332.8640832185392,1.05,,True,3332.8640832185392,1.05,
k_955fee92_1,stable,0.33446908484053894,6051.67642862732,3578.672753975141,가구,0.1,0.1,True,7873.963727914768,1.05,,True,7873.963727914768,1.05,
k_95e03ca3_0,stable,0.43959512474311724,697.4675664310507,312.80029614496556,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_95e03ca3_1,stable,0.5075534283133019,783.9102960933561,459.09540365899306,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
