seller_id,year_month,monthly_revenue,monthly_orders,active_days,year_month_dt,cluster,seller_type
809413606dbfe5deefd2db646693ef67,2017-02,0.0,0.0,0,2017-02-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-03,0.0,0.0,0,2017-03-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-04,0.0,0.0,0,2017-04-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-05,0.0,0.0,0,2017-05-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-06,0.0,0.0,0,2017-06-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-07,0.0,0.0,0,2017-07-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-08,0.0,0.0,0,2017-08-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-09,0.0,0.0,0,2017-09-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-10,0.0,0.0,0,2017-10-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-11,89.4,1.0,1,2017-11-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2017-12,0.0,0.0,0,2017-12-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-01,0.0,0.0,0,2018-01-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-02,0.0,0.0,0,2018-02-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-03,0.0,0.0,0,2018-03-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-04,71.52,1.0,1,2018-04-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-05,35.76,1.0,1,2018-05-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-06,0.0,0.0,0,2018-06-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-07,0.0,0.0,0,2018-07-01,0,불안정형 (Volatile)
809413606dbfe5deefd2db646693ef67,2018-08,0.0,0.0,0,2018-08-01,0,불안정형 (Volatile)
80e6699fe29150b372a0c8a1ebf7dcc8,2016-09,0.0,0.0,0,2016-09-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2016-10,39.99,1.0,1,2016-10-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2016-11,0.0,0.0,0,2016-11-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2016-12,0.0,0.0,0,2016-12-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-01,1342.29,10.0,10,2017-01-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-02,738.49,6.0,4,2017-02-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-03,939.79,7.0,7,2017-03-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-04,632.39,6.0,6,2017-04-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-05,119.9,1.0,1,2017-05-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-06,574.7,6.0,6,2017-06-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-07,1037.98,6.0,5,2017-07-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-08,536.69,6.0,5,2017-08-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-09,948.6700000000001,8.0,8,2017-09-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-10,578.79,6.0,6,2017-10-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-11,602.49,6.0,5,2017-11-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2017-12,654.19,7.0,7,2017-12-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-01,498.70000000000005,4.0,4,2018-01-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-02,658.7,4.0,4,2018-02-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-03,572.6999999999999,4.0,4,2018-03-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-04,339.4,5.0,5,2018-04-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-05,303.8,3.0,3,2018-05-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-06,0.0,0.0,0,2018-06-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-07,0.0,0.0,0,2018-07-01,2,안정형 (Stable)
80e6699fe29150b372a0c8a1ebf7dcc8,2018-08,0.0,0.0,0,2018-08-01,2,안정형 (Stable)
813348c996469b40f2e028d5429d3495,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-05,778.6999999999999,13.0,12,2017-05-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-06,4252.9,62.0,18,2017-06-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-07,59.9,1.0,1,2017-07-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-08,53.11,3.0,3,2017-08-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-09,19.9,1.0,1,2017-09-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-10,972.31,18.0,13,2017-10-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-11,2386.6,33.0,20,2017-11-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2017-12,868.51,16.0,12,2017-12-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-01,576.0,11.0,10,2018-01-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-02,589.0,8.0,7,2018-02-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-03,87.1,3.0,3,2018-03-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-04,169.5,3.0,3,2018-04-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
813348c996469b40f2e028d5429d3495,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-07,15.98,1.0,1,2017-07-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-08,114.9,1.0,1,2017-08-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-09,304.8,2.0,2,2017-09-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-11,419.70000000000005,2.0,1,2017-11-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2017-12,51.6,1.0,1,2017-12-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-01,161.9,2.0,2,2018-01-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-02,119.9,1.0,1,2018-02-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-03,140.64,3.0,3,2018-03-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-04,22.48,2.0,2,2018-04-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
81336a0f57a33776419727a300249e90,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-10,1225.9,10.0,8,2017-10-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-11,11493.9,76.0,19,2017-11-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2017-12,3743.9,26.0,14,2017-12-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-01,4237.1,37.0,20,2018-01-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-02,4710.900000000001,45.0,21,2018-02-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-03,5795.900000000001,49.0,24,2018-03-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-04,3930.8,32.0,19,2018-04-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-05,3176.9,29.0,17,2018-05-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-06,3183.9,30.0,19,2018-06-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-07,3380.69,31.0,19,2018-07-01,1,계절형 (Seasonal)
8160255418d5aaa7dbdc9f4c64ebda44,2018-08,1488.5,15.0,12,2018-08-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-11,359.6,2.0,2,2017-11-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2017-12,719.2,2.0,1,2017-12-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-01,529.5,2.0,2,2018-01-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-02,879.4,5.0,5,2018-02-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-03,619.6,4.0,3,2018-03-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-04,979.4000000000001,6.0,5,2018-04-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-05,149.9,1.0,1,2018-05-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-06,959.1,5.0,5,2018-06-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-07,149.9,1.0,1,2018-07-01,1,계절형 (Seasonal)
817245bcc3badd82bbd222e0366951a6,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2016-10,773.4000000000001,6.0,5,2016-10-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-01,239.89000000000001,2.0,2,2017-01-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-02,149.99,1.0,1,2017-02-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-03,388.99,2.0,2,2017-03-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-02,0.0,0.0,0,2018-02-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-03,0.0,0.0,0,2018-03-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-04,0.0,0.0,0,2018-04-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
817f85dbb65aa3e70831d90fe75cdf89,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-02,0.0,0.0,0,2018-02-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-03,130.0,1.0,1,2018-03-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-04,424.8,2.0,2,2018-04-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-06,258.75,2.0,2,2018-06-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
8185694b58b2ba6de20fd41ae608bbea,2018-08,558.75,3.0,3,2018-08-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-02,27.9,1.0,1,2017-02-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-03,55.8,2.0,2,2017-03-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-05,27.9,1.0,1,2017-05-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-02,0.0,0.0,0,2018-02-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-03,0.0,0.0,0,2018-03-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-04,0.0,0.0,0,2018-04-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
818d28f936e791926d33bcb6ee94ef79,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-05,282.8,2.0,2,2017-05-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-08,279.89,2.0,1,2017-08-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-09,659.6800000000001,5.0,5,2017-09-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-10,864.2,8.0,8,2017-10-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-11,1224.0900000000001,10.0,7,2017-11-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2017-12,448.33000000000004,4.0,4,2017-12-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-01,1728.4900000000002,16.0,13,2018-01-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-02,2704.5,15.0,13,2018-02-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-03,649.4000000000001,6.0,6,2018-03-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-04,479.6,4.0,4,2018-04-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
81a1104df0f08b59c68aa5b03cfe398e,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2017-01,109.9,1.0,1,2017-01-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2017-02,109.9,1.0,1,2017-02-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2017-03,329.70000000000005,3.0,3,2017-03-01,1,계절형 (Seasonal)
820cc752a266cdc6c1a1e61dd4583330,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
